"G_ID","group","clusters","x","y","link","geometry"
"G15_50",15,4,90.4147412347122,23.7122745146633,"https://www.google.com/maps/search/?api=1&query=23.71227451,90.41474123",c(90.4147412347122, 23.7122745146633)
"G15_51",15,4,90.421426163469,23.6999082922083,"https://www.google.com/maps/search/?api=1&query=23.69990829,90.42142616",c(90.421426163469, 23.6999082922083)
"G15_52",15,4,90.4103433073674,23.7081642676385,"https://www.google.com/maps/search/?api=1&query=23.70816426,90.41034330",c(90.4103433073674, 23.7081642676385)
"G15_53",15,4,90.4220712771323,23.7132826724371,"https://www.google.com/maps/search/?api=1&query=23.71328267,90.42207127",c(90.4220712771323, 23.7132826724371)
"G15_54",15,5,90.4019463629596,23.7163675933907,"https://www.google.com/maps/search/?api=1&query=23.71636759,90.40194636",c(90.4019463629596, 23.7163675933907)
"G15_55",15,5,90.3996995278976,23.7163642343254,"https://www.google.com/maps/search/?api=1&query=23.71636423,90.39969952",c(90.3996995278976, 23.7163642343254)
"G15_56",15,5,90.4087442785226,23.715019546312,"https://www.google.com/maps/search/?api=1&query=23.71501954,90.40874427",c(90.4087442785226, 23.715019546312)
"G15_57",15,5,90.3944411921021,23.7134576625109,"https://www.google.com/maps/search/?api=1&query=23.71345766,90.39444119",c(90.3944411921021, 23.7134576625109)
"G15_58",15,5,90.4019662886606,23.7122811718522,"https://www.google.com/maps/search/?api=1&query=23.71228117,90.40196628",c(90.4019662886606, 23.7122811718522)
"G15_59",15,5,90.4018643456008,23.7230707460519,"https://www.google.com/maps/search/?api=1&query=23.72307074,90.40186434",c(90.4018643456008, 23.7230707460519)
"G15_60",15,5,90.4029036251401,23.712480194253,"https://www.google.com/maps/search/?api=1&query=23.71248019,90.40290362",c(90.4029036251401, 23.712480194253)
"G15_61",15,5,90.4038656286502,23.7164252881382,"https://www.google.com/maps/search/?api=1&query=23.71642528,90.40386562",c(90.4038656286502, 23.7164252881382)
"G15_62",15,5,90.408154376465,23.7158423254429,"https://www.google.com/maps/search/?api=1&query=23.71584232,90.40815437",c(90.408154376465, 23.7158423254429)
"G15_63",15,5,90.3987410038153,23.7285429449811,"https://www.google.com/maps/search/?api=1&query=23.72854294,90.39874100",c(90.3987410038153, 23.7285429449811)
"G15_64",15,5,90.3946458286542,23.7147019499077,"https://www.google.com/maps/search/?api=1&query=23.71470194,90.39464582",c(90.3946458286542, 23.7147019499077)
"G15_65",15,5,90.4058633854219,23.7099818102729,"https://www.google.com/maps/search/?api=1&query=23.70998181,90.40586338",c(90.4058633854219, 23.7099818102729)
